attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21
7,20,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,6,4,11,0
15,15,0,0,1,0,3,3,0,1,1,1,1,7,2,2,0,8,0,12,1
1,18,4,0,1,0,3,0,0,2,1,1,1,0,0,0,5,0,0,0,1
13,15,0,0,0,0,3,1,0,15,1,1,0,7,2,1,5,0,0,0,1
1,18,4,0,1,0,3,0,0,16,1,1,1,5,0,1,0,2,1,2,1
12,14,4,0,1,4,3,0,1,0,1,1,1,0,2,1,0,6,7,12,1
2,15,4,1,1,0,3,0,0,2,1,1,1,2,0,3,0,6,7,5,1
6,15,0,1,1,0,3,0,0,11,1,1,1,7,0,1,5,6,0,5,1
3,15,4,1,1,0,3,3,0,11,1,1,1,0,0,1,0,6,4,4,0
2,18,4,1,1,0,3,0,0,2,1,1,1,0,0,1,0,3,3,7,1
13,15,0,1,1,0,3,3,0,9,1,1,1,0,2,1,0,6,3,9,1
13,10,4,1,1,2,3,0,0,2,1,1,1,7,2,9,2,0,0,0,1
6,20,0,1,1,0,3,0,0,0,1,1,1,0,0,1,1,6,0,13,1
9,15,4,0,1,0,3,1,0,0,1,1,1,8,0,1,0,6,8,6,1
13,20,4,1,0,0,3,1,0,0,1,1,0,0,2,3,0,2,7,12,1
10,13,4,0,0,0,3,0,0,15,1,1,1,7,0,0,5,0,0,0,1
3,18,4,1,1,0,3,3,0,2,1,1,1,0,0,0,5,0,0,0,1
9,14,4,0,1,0,3,0,0,2,1,1,1,7,0,1,0,5,2,5,1
8,20,4,1,1,0,3,1,0,2,1,1,1,0,0,1,0,6,6,12,1
1,19,4,1,1,0,3,0,0,2,1,1,1,7,0,0,5,0,0,0,1
10,21,0,1,1,0,3,3,0,1,1,1,1,0,0,3,0,6,4,12,1
1,17,4,0,1,0,3,3,0,2,1,1,1,0,0,1,0,3,6,2,1
12,20,0,0,1,0,3,0,0,0,1,1,1,0,2,2,0,7,8,11,1
0,15,4,1,1,0,3,0,0,11,1,1,1,0,0,0,5,0,0,0,0
8,15,0,1,0,0,3,0,0,1,1,1,1,7,0,1,0,6,4,4,1
13,17,4,0,1,0,3,3,0,0,1,1,1,0,2,2,0,7,3,10,1
10,21,4,1,1,4,3,0,1,0,1,1,1,5,0,1,0,6,5,14,1
11,20,4,0,1,0,3,3,0,12,1,1,1,0,2,1,0,6,1,10,0
8,18,4,0,1,0,3,3,0,4,1,1,1,0,0,1,0,4,8,8,1
1,15,4,0,1,0,3,0,0,11,1,1,1,0,0,0,5,0,0,0,1
12,15,0,1,1,4,3,0,1,1,1,1,1,7,2,1,0,6,8,9,1
14,17,0,1,1,4,3,3,1,9,1,1,1,0,2,1,0,9,11,9,1
12,18,0,0,1,0,3,0,0,8,1,1,1,7,2,1,5,0,0,0,1
4,18,4,1,1,3,3,0,1,2,1,1,1,0,0,1,0,6,4,9,1
15,19,4,1,1,0,3,1,0,2,1,1,1,0,2,1,0,6,4,6,1
10,21,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,5,2,13,1
9,18,0,1,1,0,3,0,0,8,1,1,1,7,0,3,5,0,0,0,1
7,21,4,0,1,3,3,1,0,16,1,1,1,0,0,2,0,8,2,11,1
10,20,4,1,1,0,3,0,0,2,1,1,1,0,0,1,0,6,3,11,1
15,20,2,1,1,3,3,0,1,2,1,1,1,2,2,1,4,6,7,13,1
8,23,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,8,11,13,1
1,17,4,1,0,0,3,0,0,16,1,1,0,0,0,0,5,0,0,4,0
2,20,4,1,1,0,3,1,0,16,1,1,1,0,0,1,0,6,2,6,0
12,20,0,0,1,3,3,3,1,0,1,1,1,5,2,1,0,9,4,14,1
7,18,4,0,1,3,3,0,1,0,1,1,1,0,0,1,0,6,6,9,1
2,15,4,0,1,0,3,0,0,2,1,1,1,0,0,1,5,0,0,0,1
13,18,4,0,1,0,3,1,0,4,1,1,1,0,2,6,0,1,3,2,0
10,20,4,0,1,0,3,0,0,2,1,1,1,0,0,1,0,3,5,9,1
11,18,0,0,1,0,3,0,0,2,1,1,1,0,2,1,0,6,11,9,1
5,15,4,0,1,0,3,0,0,15,1,1,1,7,0,1,5,0,0,0,1
8,19,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,6,3,10,0
0,17,4,0,1,0,3,1,0,7,1,1,1,0,0,1,2,0,0,0,1
2,18,4,1,1,0,3,0,0,0,1,1,1,7,0,1,0,2,3,5,1
12,20,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,6,3,9,1
2,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,7,3,11,1
9,13,4,0,1,0,3,1,0,14,1,1,1,7,0,1,5,6,0,7,1
5,20,4,1,1,0,3,1,0,0,1,1,1,5,0,2,0,6,6,10,1
7,15,0,1,1,4,3,0,1,1,1,1,1,7,0,0,5,0,0,0,1
14,15,0,0,1,3,3,0,1,1,1,1,1,0,2,1,0,6,4,8,1
0,18,4,1,1,0,3,0,0,16,1,1,1,5,0,1,5,0,0,0,1
5,17,4,0,1,0,3,0,0,2,1,1,1,0,0,1,0,6,1,9,1
6,21,0,1,1,4,3,0,1,1,1,1,1,7,0,1,0,6,5,12,0
11,18,4,0,1,0,3,0,0,0,1,1,1,0,2,7,0,6,11,9,1
8,21,4,1,1,0,3,0,0,11,1,1,1,7,0,1,0,6,8,11,1
3,20,4,1,1,0,3,1,0,2,1,1,1,0,0,1,1,3,0,4,1
3,19,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,8,10,7,1
3,14,4,0,1,0,3,3,0,2,1,1,1,7,0,1,0,8,8,6,1
10,15,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,6,4,6,1
13,17,2,1,1,0,3,1,0,0,1,1,1,0,2,1,0,9,1,10,0
9,20,4,1,1,0,3,1,0,2,1,1,1,0,0,3,0,5,5,3,1
11,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,1,8,0,6,1
4,15,4,0,1,0,3,0,0,2,1,1,1,7,0,1,0,6,3,9,1
4,17,4,0,1,0,3,0,0,9,1,1,1,8,0,1,0,6,3,8,1
15,20,4,1,1,0,3,0,0,2,1,1,1,1,2,1,0,6,6,10,1
10,21,4,1,1,4,3,0,1,11,1,1,1,0,0,2,5,6,0,7,0
12,21,0,1,1,4,3,0,1,0,1,1,1,5,2,1,0,6,6,14,1
6,20,4,1,1,0,3,3,0,11,1,1,1,5,0,1,5,0,0,2,1
9,20,4,1,1,0,3,0,0,2,1,1,1,5,0,1,0,2,11,5,1
5,12,3,0,1,0,3,0,0,0,1,1,1,7,0,1,0,6,8,9,1
6,18,4,0,1,0,3,0,0,5,1,1,1,7,0,1,0,6,2,13,1
8,21,4,0,1,0,3,0,0,9,1,1,1,5,0,1,0,6,11,8,0
12,0,4,0,0,0,3,0,0,15,0,0,1,0,0,0,5,0,0,1,0
8,17,0,1,1,4,3,0,1,0,1,1,1,0,0,0,5,0,0,0,0
11,16,0,0,1,4,3,0,1,1,1,1,1,7,2,1,0,7,10,13,0
13,18,0,1,1,4,3,0,1,1,1,1,1,5,2,0,5,0,0,0,1
7,20,4,1,1,0,3,1,0,2,1,1,1,0,0,2,5,0,0,0,1
13,20,4,1,1,2,3,1,0,12,1,1,1,0,2,1,5,0,0,0,0
0,15,4,1,1,0,3,0,0,2,1,1,1,0,0,1,0,4,2,3,0
13,18,4,1,1,0,3,0,0,12,1,1,1,0,2,0,5,0,0,10,1
5,20,4,1,1,0,3,1,0,12,1,1,1,0,0,3,0,2,2,4,1
12,15,0,1,1,0,3,0,0,1,1,1,1,7,2,1,0,6,10,10,1
2,18,4,1,1,0,3,0,0,2,1,1,1,0,0,2,5,3,0,2,1
14,20,4,0,1,0,3,1,0,0,1,1,1,8,2,3,0,6,1,13,1
2,18,4,1,1,3,3,0,1,2,1,1,1,5,0,0,5,0,0,0,1
8,20,4,0,1,0,3,3,0,2,1,1,1,0,0,1,0,6,8,13,1
1,18,4,1,1,0,3,0,0,16,1,1,1,0,0,1,5,1,0,3,0
8,1,3,1,1,3,3,3,1,1,1,1,1,0,0,7,0,6,3,4,0
3,15,4,0,1,0,3,3,0,2,1,1,1,7,0,0,5,0,0,0,1
6,18,0,1,1,1,3,3,0,14,1,1,1,0,0,7,0,4,10,6,1
1,14,4,0,0,0,3,0,0,9,1,1,0,0,0,1,2,2,0,4,1
2,17,0,0,0,0,3,3,0,8,1,1,0,7,0,1,5,6,0,6,1
6,18,4,0,1,0,3,0,0,2,1,1,1,0,0,1,0,6,11,9,1
4,19,0,0,1,4,3,0,1,2,1,1,1,7,0,1,0,6,3,11,1
6,19,4,1,1,0,3,1,0,12,1,1,1,8,0,4,0,4,10,7,1
3,18,4,0,1,0,3,1,0,16,1,1,1,0,0,1,0,7,1,11,1
3,15,4,0,1,0,3,1,0,2,1,1,1,0,0,1,0,4,5,6,1
0,14,4,0,1,0,3,3,0,2,1,1,1,7,0,1,0,6,8,5,0
10,20,0,1,1,3,3,3,1,0,1,1,1,7,0,1,0,4,1,9,1
9,13,4,0,1,0,3,1,0,15,1,1,1,8,0,1,5,0,0,0,1
13,17,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,6,6,10,1
1,15,4,0,1,0,3,0,0,14,1,1,1,0,0,1,0,2,3,2,0
6,20,4,0,1,0,3,0,0,0,1,1,1,0,0,5,0,6,6,11,1
11,20,0,0,1,0,3,0,0,1,1,1,1,5,2,1,0,3,6,14,1
7,20,4,1,1,0,3,3,0,0,1,1,1,0,0,2,0,3,0,3,1
2,19,4,1,1,0,3,3,0,2,1,1,1,7,0,1,0,2,4,4,1
6,19,4,1,1,0,3,3,0,2,1,1,1,0,0,1,0,4,4,10,1
11,20,0,1,1,4,3,0,1,0,1,1,1,0,2,1,0,6,2,4,1
1,18,4,1,1,0,3,0,0,16,1,1,1,0,0,3,5,1,0,4,1
4,18,4,1,1,0,3,0,0,14,1,1,1,7,0,1,5,0,0,1,1
10,18,2,0,1,0,3,0,0,2,1,1,1,7,0,1,0,7,8,12,1
7,6,4,1,1,4,3,0,1,16,1,1,1,7,0,9,2,0,0,0,0
8,18,4,0,1,4,3,0,1,9,1,1,1,0,0,1,0,4,2,5,0
6,18,4,0,1,0,3,0,0,2,1,1,1,0,0,0,5,0,0,0,1
9,13,4,0,0,0,3,3,0,2,1,1,0,0,0,0,5,0,0,4,1
14,13,0,0,1,4,3,0,1,8,1,1,1,0,2,1,0,6,6,9,1
12,20,4,1,0,0,3,3,0,13,1,1,0,2,2,5,4,6,4,13,0
2,18,4,0,1,0,3,1,0,12,1,1,1,7,0,1,0,7,2,9,1
7,16,4,0,1,0,3,3,0,2,1,1,1,0,0,1,0,6,6,3,0
2,18,4,0,1,0,3,0,0,2,1,1,1,7,0,0,5,0,0,0,1
0,15,4,0,1,0,3,0,0,2,1,1,1,7,0,0,5,0,0,0,1
9,13,4,1,1,4,3,0,1,2,1,1,1,0,0,6,5,0,0,5,1
1,17,4,0,1,4,3,1,1,16,1,1,1,8,0,4,5,1,0,2,0
11,19,4,0,1,0,3,1,0,11,1,1,1,0,2,3,0,4,6,6,1
3,19,4,1,1,0,3,0,0,12,1,1,1,0,0,0,5,0,0,0,1
1,14,4,0,1,0,3,0,0,2,1,1,1,0,0,1,0,3,5,5,0
7,19,4,1,1,0,3,1,0,7,1,1,1,0,0,1,0,6,4,9,1
8,15,4,0,1,3,3,0,1,2,1,1,1,5,0,1,0,6,2,8,1
4,18,0,1,1,0,3,0,0,2,1,1,1,0,0,0,5,0,0,0,0
5,14,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,6,7,8,1
12,20,0,1,1,4,3,0,1,14,1,1,1,5,2,1,0,6,6,13,1
4,18,4,1,1,2,3,1,0,0,1,1,1,0,0,1,0,4,3,6,0
14,15,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,5,6,5,0
7,20,4,1,1,0,3,1,0,4,1,1,1,0,0,5,3,5,2,5,1
5,18,4,1,1,0,3,0,0,2,1,1,1,7,0,1,5,0,0,0,1
9,15,4,1,1,0,3,0,0,2,1,1,1,7,0,1,0,2,4,4,1
1,15,4,1,1,0,3,3,0,2,1,1,1,7,0,1,2,6,0,6,1
7,20,0,1,1,4,3,0,1,0,1,1,1,5,0,0,5,0,0,0,0
11,1,4,1,0,3,3,3,1,15,0,1,1,5,2,0,5,0,0,0,0
0,15,4,1,1,0,3,1,0,10,1,1,1,8,0,0,5,0,0,0,1
9,18,0,1,1,0,3,1,0,0,1,1,1,8,0,1,0,6,1,13,1
0,18,4,0,1,0,3,2,0,2,1,1,1,0,0,0,5,0,0,0,1
1,18,0,1,1,0,3,3,0,0,1,1,1,0,0,1,5,1,0,2,1
1,15,4,0,1,0,3,1,0,0,1,1,1,5,0,1,0,5,3,3,0
1,15,4,0,1,0,0,0,0,16,1,1,1,1,0,5,3,9,5,9,1
6,15,4,0,1,4,3,3,1,0,1,1,1,7,0,1,0,5,0,3,1
2,18,4,0,1,0,3,0,0,5,1,1,1,0,0,1,0,6,4,12,1
7,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,1,8,0,10,1
2,15,4,0,1,0,3,0,0,2,1,1,1,0,0,1,0,6,3,5,1
14,8,0,0,1,4,3,0,1,2,1,1,1,0,2,1,5,0,0,0,1
4,20,4,0,1,0,3,0,0,2,1,1,1,8,0,1,5,0,0,0,0
2,18,4,1,1,0,3,1,0,4,1,1,1,0,0,1,0,1,3,5,1
7,17,0,0,1,0,0,0,0,0,1,1,1,0,0,5,3,6,2,12,1
2,18,4,0,1,0,3,3,0,11,1,1,1,0,0,1,0,6,3,11,0
13,20,0,0,1,0,3,3,0,1,1,1,1,5,2,1,0,6,8,14,1
14,20,0,1,1,0,3,1,0,9,1,1,1,0,2,1,0,2,11,3,1
10,21,4,0,1,0,3,0,0,0,1,1,1,0,0,3,0,7,2,13,1
7,20,0,0,1,4,3,3,1,1,1,1,1,5,0,0,5,0,0,0,0
1,15,4,1,1,0,3,0,0,9,1,1,1,0,0,1,1,6,0,2,0
9,21,4,1,1,0,3,0,0,0,1,1,1,0,0,3,0,5,2,12,0
0,14,4,1,1,0,3,1,0,14,1,1,1,0,0,1,0,2,3,6,0
2,18,4,1,1,4,3,0,1,5,1,1,1,7,0,6,2,1,0,6,1
4,20,4,0,1,0,3,0,0,2,1,1,1,5,0,1,0,2,11,3,1
7,19,4,1,1,0,3,1,0,2,1,1,1,0,0,1,0,6,8,6,0
12,15,0,1,1,3,3,0,1,0,1,1,1,5,2,1,0,6,6,12,1
8,6,2,1,1,4,3,0,1,0,1,1,1,7,1,1,1,9,11,10,1
7,3,0,1,1,4,3,3,1,12,1,1,1,7,0,1,0,5,3,12,1
11,18,0,0,1,3,3,0,1,1,1,1,1,5,2,1,5,0,0,0,0
2,18,4,1,1,0,3,2,0,0,1,1,1,0,0,1,0,3,6,6,0
1,18,0,0,1,0,3,1,0,2,1,1,1,0,0,2,5,1,0,2,1
6,18,4,1,1,0,3,0,0,11,1,1,1,0,0,2,0,6,2,11,1
12,15,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,8,6,14,1
7,15,4,1,0,0,3,1,0,0,1,0,1,0,0,4,0,8,0,2,0
13,15,4,1,1,0,3,3,0,0,1,1,1,0,2,9,2,0,0,0,1
2,18,4,0,1,0,3,1,0,2,1,1,1,8,0,1,0,6,2,7,1
6,18,4,1,0,0,3,1,0,16,1,1,0,5,0,0,5,0,0,3,1
13,14,0,0,1,0,3,0,0,2,1,1,1,7,2,1,0,6,10,7,1
7,21,0,1,1,4,3,0,1,0,1,1,1,5,0,1,1,6,0,12,1
7,20,0,1,1,0,3,0,0,0,1,1,1,5,0,1,0,7,3,14,1
15,21,0,1,1,0,3,0,0,1,1,1,1,0,2,4,0,6,8,12,1
3,19,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,3,6,6,1
11,21,0,0,1,2,3,0,0,1,1,1,1,0,2,7,0,6,3,14,0
14,20,0,1,1,3,3,0,1,1,1,1,1,0,2,1,0,7,4,14,1
2,15,4,0,1,0,3,0,0,2,1,1,1,8,0,1,0,3,1,5,1
2,18,4,1,1,0,3,0,0,16,1,1,1,0,0,1,5,2,0,3,0
11,23,4,0,1,0,3,0,0,5,1,1,1,0,2,7,5,8,0,13,1
4,15,4,1,1,4,3,1,1,2,1,1,1,5,0,1,5,0,0,1,1
1,19,4,1,1,0,3,0,0,2,1,1,1,0,0,0,5,0,0,5,1
4,20,4,1,1,0,3,1,0,12,1,1,1,0,0,1,0,2,3,3,1
9,20,0,1,1,0,3,0,0,1,1,1,1,7,0,6,0,8,3,12,0
2,18,4,1,1,0,3,1,0,0,1,1,1,8,0,1,0,3,8,8,0
9,14,0,0,1,4,3,0,1,0,1,1,1,8,0,1,0,5,8,6,1
2,18,4,1,1,0,3,0,0,2,1,1,1,0,0,1,0,3,6,6,1
0,15,4,0,1,0,3,1,0,2,1,1,1,8,0,1,0,8,2,8,1
4,16,4,1,1,0,3,0,0,10,1,1,1,4,0,1,0,9,7,4,1
7,22,4,1,1,0,3,1,0,11,1,1,1,0,0,2,0,6,8,11,0
3,15,4,1,1,0,3,1,0,12,1,1,1,0,0,0,5,0,0,0,1
8,18,4,1,1,0,3,0,0,2,1,1,1,0,0,1,0,4,1,7,1
11,21,4,1,1,3,3,0,1,0,1,1,1,5,2,4,0,6,6,12,1
10,20,4,1,1,0,3,3,0,0,1,1,1,7,0,1,0,5,11,9,1
1,18,4,0,1,0,3,1,0,0,1,1,1,8,0,4,0,1,9,6,0
14,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,5,0,0,0,1
8,20,4,1,1,4,3,0,1,11,1,1,1,5,0,1,0,2,9,2,0
8,15,4,0,1,0,3,0,0,7,1,1,1,0,0,1,2,0,0,0,1
0,18,4,0,1,0,3,0,0,5,1,1,1,0,0,1,0,1,3,4,0
8,19,0,0,1,0,3,1,0,1,1,1,1,0,0,1,0,6,5,11,1
3,18,0,1,1,0,3,3,0,1,1,1,1,8,0,1,5,0,0,0,1
2,18,4,1,1,0,3,1,0,5,1,1,1,7,0,0,5,0,0,0,1
4,21,4,1,1,0,3,0,0,9,1,1,1,7,0,1,0,6,2,13,1
4,20,4,0,1,0,3,1,0,2,1,1,1,0,0,1,0,2,5,3,1
10,19,4,1,1,0,3,1,0,0,1,1,1,0,0,7,0,6,11,10,1
0,14,4,1,0,0,3,0,0,16,1,1,0,0,0,0,5,0,0,0,0
8,19,0,0,1,0,2,1,0,2,1,1,1,0,0,1,0,4,4,5,1
0,15,4,1,1,4,3,0,1,16,1,1,1,5,0,0,5,0,0,0,1
0,18,4,0,1,0,3,0,0,16,1,1,1,1,0,0,5,0,0,0,0
12,16,3,0,1,0,3,0,0,0,1,1,1,0,2,1,0,7,1,4,0
8,15,0,1,1,4,3,3,1,1,1,1,1,0,0,1,0,8,6,6,0
7,18,4,0,1,0,3,1,0,2,1,1,1,0,0,1,0,6,2,6,1
6,16,0,0,1,0,3,1,0,15,1,1,1,7,0,1,5,6,0,1,1
8,19,0,1,1,0,3,0,0,1,1,1,1,0,0,3,5,0,0,0,1
9,15,4,1,1,0,3,3,0,11,1,0,1,0,0,6,0,6,0,11,0
15,20,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,6,4,13,1
5,17,4,1,1,4,3,3,1,2,1,1,1,5,0,1,0,5,2,5,0
4,18,4,1,1,4,3,0,1,0,1,1,1,0,0,1,0,4,2,8,1
1,18,4,0,1,0,3,3,0,7,1,1,1,0,0,3,0,2,1,3,1
2,22,4,1,1,0,3,0,0,15,1,1,1,1,0,0,5,0,0,0,0
4,18,4,0,1,0,3,0,0,16,1,1,1,1,0,1,0,1,10,3,1
4,15,4,0,1,4,3,0,1,16,1,1,1,0,0,1,5,6,0,3,0
3,18,4,1,1,0,3,1,0,0,1,1,1,0,0,1,5,0,0,0,0
9,20,4,0,1,4,3,0,1,14,1,1,1,5,0,1,0,6,6,13,1
11,15,0,1,1,0,3,0,0,1,1,1,1,7,2,1,5,6,0,2,1
2,18,4,0,1,3,3,0,1,2,1,1,1,7,0,1,0,3,2,4,1
0,18,4,0,1,0,3,3,0,11,1,1,1,0,0,0,5,0,0,0,0
14,20,0,1,1,0,3,3,0,0,1,1,1,8,2,1,0,7,0,9,0
11,20,0,0,1,0,1,0,0,0,1,1,1,0,2,1,0,6,8,14,1
9,18,0,0,1,0,3,3,0,1,1,1,1,0,0,1,0,6,8,8,1
11,20,4,1,1,0,3,0,0,2,1,1,1,0,2,1,2,1,0,2,1
14,0,1,1,0,0,1,1,0,0,1,0,1,0,2,4,2,0,0,2,0
6,20,4,1,1,0,3,1,0,0,1,1,1,0,0,6,0,1,4,7,0
7,20,0,1,1,0,3,1,0,0,1,1,1,0,0,6,0,6,11,11,0
7,18,4,1,1,0,3,1,0,2,1,1,1,0,0,4,0,4,11,4,1
4,19,4,1,0,0,3,0,0,2,1,1,0,0,0,1,5,0,0,4,0
0,15,4,1,1,0,3,0,0,16,1,1,1,0,0,1,5,4,0,1,1
13,11,3,0,1,0,3,0,0,15,1,1,1,7,2,0,5,0,0,0,0
15,18,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,7,8,13,0
15,19,0,1,1,3,3,0,1,1,1,1,1,5,2,1,5,0,0,0,1
14,18,4,1,1,0,3,1,0,2,1,1,1,7,2,6,0,2,6,5,1
13,15,4,0,1,0,3,0,0,2,1,1,1,8,2,8,5,0,0,0,1
0,18,4,1,1,0,3,0,0,2,1,1,1,0,0,0,5,0,0,0,1
2,15,4,0,1,4,3,0,1,9,1,1,1,5,0,1,5,2,0,5,1
0,15,4,0,1,0,3,0,0,2,1,1,1,0,0,0,5,0,0,0,1
9,20,4,1,1,0,3,0,0,0,1,1,1,0,0,6,2,1,0,3,0
14,22,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,6,9,14,1
1,14,4,0,1,0,3,0,0,2,1,1,1,0,0,1,5,5,0,5,1
4,20,4,0,0,0,3,3,0,2,1,1,0,0,0,1,0,1,2,5,0
15,21,0,1,1,4,3,0,1,0,1,1,1,0,2,1,0,6,6,12,1
11,20,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,6,6,12,1
11,18,0,0,1,3,3,0,1,8,1,1,1,5,2,1,0,2,0,8,1
13,13,4,0,1,0,3,3,0,15,1,1,1,1,2,0,5,0,0,7,1
11,21,0,1,1,3,3,0,1,1,1,1,1,5,2,0,5,0,0,0,0
13,20,0,0,1,3,3,0,1,1,1,1,1,5,2,1,0,8,6,11,1
10,23,4,0,1,2,3,0,0,2,1,1,1,0,0,7,5,5,0,3,1
15,21,0,1,1,4,3,0,1,0,1,1,1,5,2,1,0,6,3,8,0
14,11,0,0,1,4,3,0,1,1,1,1,1,0,2,6,0,6,3,2,1
7,20,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,6,4,13,1
3,18,4,1,1,4,3,0,1,0,1,1,1,5,0,1,1,3,0,5,0
6,21,4,1,1,4,3,0,1,14,1,1,1,5,0,0,5,0,0,0,1
15,18,0,0,1,0,3,0,0,2,1,1,1,5,2,1,0,6,4,3,1
2,18,4,1,1,4,3,0,1,2,1,1,1,0,0,1,0,4,3,4,1
3,15,4,0,1,0,3,1,0,15,1,1,1,0,0,1,5,5,0,2,0
1,13,4,0,1,0,3,1,0,15,1,1,1,0,0,1,5,6,0,2,0
13,20,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,6,3,12,0
7,20,4,1,1,4,3,0,1,11,1,1,1,5,0,0,5,0,0,0,1
3,16,4,0,0,0,3,0,0,2,1,1,0,8,0,1,5,3,0,5,0
10,19,0,1,1,0,3,1,0,1,1,1,1,0,0,7,0,5,3,9,1
3,21,4,1,1,0,3,3,0,2,1,1,1,5,0,3,0,2,4,5,1
4,18,2,1,1,4,3,0,1,5,1,1,1,7,0,1,5,6,0,5,1
2,15,0,1,1,0,3,0,0,2,1,1,1,0,0,6,0,4,5,6,1
3,15,4,0,1,0,3,0,0,2,1,1,1,5,0,1,0,6,2,12,1
8,20,4,1,1,0,3,0,0,9,1,1,1,0,0,1,0,7,11,11,1
7,17,0,1,1,0,3,1,0,1,1,1,1,0,2,3,5,0,0,0,1
6,21,4,0,1,0,3,0,0,14,1,1,1,0,0,7,0,5,0,9,1
10,11,4,0,0,0,3,3,0,15,1,1,0,0,0,1,5,0,0,0,1
14,15,2,1,1,0,3,1,0,12,1,1,1,0,2,6,0,6,6,8,1
13,17,2,1,1,0,3,0,0,0,1,1,1,0,2,4,0,6,1,11,1
5,17,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,2,2,5,0
0,15,4,1,1,4,3,0,1,6,1,1,1,7,0,2,0,4,2,6,0
9,18,4,0,1,0,3,0,0,4,1,1,0,0,0,6,0,6,7,9,1
0,18,4,1,1,0,3,2,0,8,1,1,1,7,0,3,0,1,3,1,1
10,15,4,1,1,0,3,0,0,14,1,1,1,7,0,7,0,6,10,9,1
4,15,4,0,1,0,3,3,0,2,1,1,1,7,0,0,5,0,0,0,1
11,20,4,0,1,0,3,1,0,2,1,1,1,8,2,1,2,8,0,6,1
4,17,4,1,1,0,1,1,0,14,1,1,1,0,2,1,5,0,0,9,1
15,20,0,0,1,0,3,1,0,0,1,1,1,7,2,1,2,8,0,14,1
13,18,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,1,3,4,1
10,20,4,1,1,0,3,0,0,0,1,1,1,5,0,1,0,6,6,14,1
15,15,4,1,1,0,3,0,0,10,1,1,1,8,2,1,5,6,0,5,0
11,20,4,1,1,0,3,0,0,12,1,1,1,8,2,1,0,6,6,13,0
7,15,4,0,1,0,3,1,0,7,1,1,1,0,0,1,0,6,11,3,1
0,15,4,0,1,0,3,0,0,16,1,1,1,0,0,3,0,6,2,9,1
12,20,0,1,1,0,3,2,0,8,1,1,1,0,2,1,5,6,0,3,1
13,15,4,0,1,0,3,0,0,2,1,1,1,0,2,2,0,6,5,9,1
12,20,0,1,1,4,3,3,1,1,1,1,1,0,2,0,5,0,0,0,0
12,20,0,1,1,4,3,0,1,1,1,1,1,0,2,1,0,6,3,13,0
11,20,4,0,1,4,3,0,1,0,1,1,1,5,2,1,0,6,3,6,1
9,20,4,1,1,4,3,0,1,14,1,1,1,5,0,1,0,6,8,12,0
2,18,4,1,0,4,3,0,1,2,1,1,1,0,0,1,5,0,0,1,1
